2,38,2,0
1,39,2,0
0,39,2,0
1,40,2,0
1,38,2,0
0,40,2,0
0,38,2,0
0,41,2,0
1,41,2,0
2,41,2,0
1,42,2,0
0,37,2,0
1,37,2,0
5,42,2,0
3,42,2,0
4,43,2,0
6,41,2,0
2,42,2,0
0,42,2,0
1,43,2,0
2,37,2,0
2,36,2,0
6,33,2,0
3,43,2,0
5,33,2,0
6,32,2,0
6,42,2,0
5,43,2,0
0,43,2,0
0,44,2,0
1,44,2,0
0,45,2,0
2,44,2,0
1,45,2,0
2,45,2,0
1,46,2,0
2,46,2,0
0,46,2,0
1,47,2,0
0,47,2,0
3,45,2,0
4,45,2,0
3,46,2,0
3,44,2,0
4,46,2,0
3,47,2,0
4,47,2,0
2,47,2,0
3,48,2,0
2,48,2,0
5,46,2,0
6,46,2,0
5,47,2,0
5,45,2,0
6,45,2,0
5,44,2,0
6,47,2,0
5,48,2,0
6,48,2,0
6,49,2,0
6,44,2,0
4,48,2,0
3,49,2,0
4,49,2,0
5,49,2,0
4,50,2,0
5,50,2,0
2,49,2,0
3,50,2,0
1,49,2,0
2,50,2,0
0,49,2,0
1,50,2,0
1,48,2,0
0,50,2,0
1,51,2,0
3,51,2,0
4,51,2,0
2,51,2,0
3,52,2,0
0,51,2,0
0,48,2,0
5,51,2,0
4,52,2,0
6,51,2,0
5,52,2,0
0,52,2,0
1,52,2,0
2,52,2,0
1,53,2,0
2,53,2,0
0,53,2,0
1,54,2,0
2,54,2,0
0,54,2,0
1,55,2,0
0,55,2,0
2,55,2,0
1,56,2,0
2,56,2,0
0,56,2,0
1,57,2,0
3,56,2,0
2,57,2,0
3,57,2,0
2,58,2,0
3,58,2,0
1,58,2,0
2,59,2,0
3,59,2,0
1,59,2,0
2,60,2,0
0,59,2,0
1,60,2,0
0,60,2,0
1,61,2,0
0,61,2,0
2,61,2,0
1,62,2,0
3,61,2,0
2,62,2,0
4,61,2,0
3,62,2,0
3,60,2,0
5,61,2,0
4,62,2,0
4,60,2,0
5,62,2,0
4,63,2,0
5,63,2,0
3,63,2,0
4,64,2,0
5,64,2,0
3,64,2,0
4,65,2,0
6,64,2,0
5,65,2,0
2,64,2,0
3,65,2,0
2,65,2,0
3,66,2,0
1,65,2,0
2,66,2,0
1,66,2,0
2,67,2,0
0,66,2,0
1,67,2,0
0,67,2,0
1,68,2,0
2,68,2,0
0,68,2,0
1,69,2,0
0,65,2,0
1,64,2,0
2,63,2,0
1,63,2,0
0,63,2,0
0,64,2,0
0,62,2,0
6,65,2,0
5,66,2,0
6,66,2,0
4,66,2,0
5,67,2,0
4,67,2,0
6,67,2,0
5,68,2,0
6,68,2,0
4,68,2,0
5,69,2,0
6,69,2,0
4,69,2,0
5,70,2,0
6,70,2,0
3,68,2,0
3,69,2,0
4,70,2,0
3,70,2,0
4,71,2,0
2,69,2,0
2,70,2,0
3,71,2,0
1,70,2,0
2,71,2,0
0,70,2,0
1,71,2,0
0,71,2,0
1,72,2,0
0,72,2,0
0,73,2,0
2,72,2,0
1,73,2,0
0,74,2,0
1,74,2,0
0,75,2,0
2,74,2,0
1,75,2,0
3,74,2,0
2,75,2,0
2,73,2,0
0,76,2,0
1,76,2,0
0,77,2,0
2,76,2,0
1,77,2,0
0,78,2,0
1,78,2,0
0,79,2,0
2,78,2,0
1,79,2,0
3,76,2,0
2,77,2,0
3,77,2,0
4,77,2,0
3,78,2,0
5,77,2,0
4,78,2,0
4,76,2,0
5,78,2,0
4,79,2,0
5,76,2,0
4,75,2,0
5,75,2,0
3,75,2,0
4,74,2,0
6,75,2,0
5,74,2,0
6,76,2,0
6,74,2,0
4,73,2,0
5,79,2,0
3,79,2,0
4,80,2,0
0,80,2,0
5,73,2,0
3,73,2,0
4,72,2,0
6,73,2,0
6,77,2,0
6,78,2,0
2,79,2,0
1,80,2,0
3,72,2,0
2,80,2,0
1,81,2,0
6,79,2,0
6,80,2,0
5,80,2,0
6,81,2,0
5,81,2,0
6,82,2,0
4,81,2,0
5,82,2,0
3,81,2,0
4,82,2,0
6,83,2,0
5,83,2,0
6,84,2,0
4,83,2,0
5,84,2,0
6,85,2,0
2,81,2,0
3,82,2,0
3,80,2,0
4,84,2,0
5,85,2,0
4,85,2,0
5,86,2,0
6,86,2,0
4,86,2,0
5,87,2,0
3,86,2,0
4,87,2,0
6,87,2,0
3,87,2,0
4,88,2,0
2,87,2,0
3,88,2,0
2,88,2,0
3,89,2,0
5,88,2,0
4,89,2,0
6,88,2,0
5,89,2,0
4,90,2,0
5,90,2,0
3,90,2,0
4,91,2,0
5,91,2,0
3,91,2,0
4,92,2,0
2,91,2,0
3,92,2,0
2,92,2,0
3,93,2,0
4,93,2,0
2,93,2,0
3,94,2,0
4,94,2,0
2,94,2,0
3,95,2,0
1,93,2,0
5,93,2,0
1,94,2,0
2,95,2,0
0,94,2,0
1,95,2,0
0,95,2,0
0,93,2,0
0,92,2,0
1,92,2,0
0,91,2,0
1,91,2,0
0,90,2,0
1,90,2,0
0,89,2,0
1,89,2,0
0,88,2,0
1,88,2,0
0,87,2,0
1,87,2,0
0,86,2,0
2,89,2,0
1,86,2,0
2,90,2,0
5,94,2,0
4,95,2,0
2,86,2,0
1,85,2,0
0,85,2,0
0,84,2,0
1,84,2,0
0,83,2,0
1,83,2,0
0,82,2,0
2,83,2,0
1,82,2,0
2,82,2,0
3,83,2,0
2,84,2,0
0,81,2,0
3,84,2,0
2,85,2,0
3,85,2,0
5,92,2,0
6,92,2,0
6,93,2,0
6,91,2,0
6,90,2,0
6,89,2,0
6,94,2,0
6,95,2,0
5,95,2,0
6,96,2,0
5,96,2,0
6,97,2,0
4,96,2,0
5,97,2,0
3,96,2,0
4,97,2,0
2,96,2,0
3,97,2,0
1,96,2,0
2,97,2,0
1,97,2,0
2,98,2,0
0,96,2,0
0,97,2,0
1,98,2,0
0,98,2,0
1,99,2,0
2,99,2,0
0,99,2,0
1,100,2,0
0,100,2,0
3,99,2,0
2,100,2,0
3,98,2,0
4,98,2,0
4,99,2,0
3,100,2,0
5,99,2,0
4,100,2,0
6,99,2,0
5,100,2,0
5,98,2,0
6,98,2,0
6,100,2,0
6,101,2,0
5,101,2,0
6,102,2,0
4,101,2,0
5,102,2,0
4,102,2,0
5,103,2,0
3,102,2,0
4,103,2,0
3,103,2,0
4,104,2,0
2,103,2,0
3,104,2,0
5,104,2,0
4,105,2,0
5,105,2,0
3,105,2,0
4,106,2,0
2,104,2,0
1,104,2,0
2,105,2,0
1,105,2,0
2,106,2,0
6,105,2,0
5,106,2,0
6,106,2,0
6,104,2,0
6,103,2,0
3,101,2,0
5,107,2,0
6,107,2,0
4,107,2,0
5,108,2,0
6,108,2,0
4,108,2,0
5,109,2,0
6,109,2,0
6,110,2,0
5,110,2,0
6,111,2,0
4,110,2,0
5,111,2,0
6,112,2,0
5,112,2,0
6,113,2,0
5,113,2,0
6,114,2,0
5,114,2,0
6,115,2,0
5,115,2,0
6,116,2,0
4,115,2,0
5,116,2,0
4,116,2,0
5,117,2,0
6,117,2,0
4,117,2,0
5,118,2,0
6,118,2,0
4,118,2,0
5,119,2,0
6,119,2,0
3,116,2,0
6,120,2,0
3,118,2,0
4,119,2,0
3,119,2,0
4,120,2,0
5,120,2,0
3,120,2,0
4,121,2,0
5,121,2,0
6,121,2,0
5,122,2,0
6,122,2,0
4,122,2,0
5,123,2,0
6,123,2,0
4,123,2,0
5,124,2,0
6,124,2,0
4,124,2,0
5,125,2,0
6,125,2,0
4,125,2,0
5,126,2,0
3,125,2,0
4,126,2,0
2,125,2,0
3,126,2,0
3,124,2,0
1,125,2,0
2,126,2,0
2,124,2,0
0,125,2,0
1,126,2,0
1,124,2,0
0,124,2,0
1,123,2,0
2,127,2,0
3,127,2,0
1,127,2,0
2,128,2,0
6,126,2,0
5,127,2,0
6,127,2,0
4,127,2,0
5,128,2,0
6,128,2,0
4,128,2,0
5,129,2,0
2,123,2,0
3,123,2,0
3,128,2,0
4,129,2,0
0,123,2,0
2,122,2,0
1,128,2,0
2,129,2,0
3,129,2,0
1,129,2,0
2,130,2,0
0,129,2,0
1,130,2,0
0,130,2,0
1,131,2,0
2,131,2,0
0,131,2,0
1,132,2,0
3,131,2,0
2,132,2,0
4,131,2,0
3,132,2,0
3,130,2,0
4,132,2,0
3,133,2,0
4,133,2,0
2,133,2,0
3,134,2,0
4,134,2,0
2,134,2,0
3,135,2,0
1,133,2,0
0,133,2,0
1,134,2,0
0,134,2,0
0,132,2,0
2,135,2,0
5,133,2,0
6,133,2,0
5,134,2,0
5,132,2,0
6,132,2,0
5,131,2,0
6,131,2,0
6,130,2,0
0,135,2,0
1,135,2,0
1,136,2,0
4,135,2,0
3,136,2,0
6,134,2,0
4,130,2,0
5,130,2,0
6,135,2,0
5,135,2,0
6,136,2,0
5,136,2,0
4,136,2,0
5,137,2,0
4,137,2,0
3,137,2,0
4,138,2,0
5,138,2,0
3,138,2,0
4,139,2,0
6,138,2,0
5,139,2,0
6,139,2,0
5,140,2,0
2,137,2,0
2,138,2,0
3,139,2,0
6,140,2,0
6,141,2,0
2,139,2,0
3,140,2,0
4,140,2,0
2,140,2,0
3,141,2,0
4,141,2,0
2,141,2,0
3,142,2,0
1,138,2,0
1,140,2,0
4,142,2,0
2,142,2,0
3,143,2,0
5,142,2,0
4,143,2,0
6,142,2,0
5,143,2,0
5,141,2,0
6,143,2,0
4,144,2,0
5,144,2,0
3,144,2,0
4,145,2,0
5,145,2,0
3,145,2,0
4,146,2,0
2,145,2,0
3,146,2,0
5,146,2,0
4,147,2,0
5,147,2,0
3,147,2,0
4,148,2,0
2,147,2,0
3,148,2,0
5,148,2,0
4,149,2,0
5,149,2,0
3,149,2,0
4,150,2,0
2,149,2,0
3,150,2,0
2,150,2,0
3,151,2,0
1,149,2,0
2,148,2,0
1,148,2,0
6,149,2,0
5,150,2,0
6,150,2,0
5,151,2,0
6,151,2,0
6,152,2,0
5,152,2,0
6,153,2,0
4,152,2,0
5,153,2,0
4,153,2,0
5,154,2,0
6,154,2,0
4,154,2,0
5,155,2,0
6,155,2,0
3,153,2,0
3,152,2,0
4,151,2,0
2,152,2,0
6,156,2,0
5,156,2,0
6,157,2,0
5,157,2,0
6,158,2,0
4,157,2,0
5,158,2,0
3,157,2,0
4,158,2,0
4,156,2,0
3,156,2,0
4,155,2,0
2,157,2,0
3,158,2,0
4,159,2,0
3,155,2,0
2,155,2,0
3,154,2,0
2,158,2,0
3,159,2,0
5,159,2,0
6,159,2,0
4,160,2,0
5,160,2,0
3,160,2,0
4,161,2,0
5,161,2,0
3,161,2,0
4,162,2,0
5,162,2,0
3,162,2,0
4,163,2,0
6,161,2,0
6,160,2,0
2,161,2,0
6,162,2,0
5,163,2,0
2,160,2,0
1,160,2,0
2,159,2,0
0,160,2,0
1,161,2,0
1,159,2,0
0,161,2,0
1,162,2,0
2,162,2,0
0,162,2,0
1,163,2,0
2,163,2,0
0,163,2,0
1,164,2,0
0,159,2,0
0,158,2,0
3,163,2,0
2,164,2,0
3,164,2,0
2,165,2,0
3,165,2,0
1,165,2,0
2,166,2,0
3,166,2,0
1,166,2,0
2,167,2,0
3,167,2,0
1,167,2,0
2,168,2,0
0,167,2,0
1,168,2,0
0,168,2,0
0,166,2,0
1,169,2,0
2,169,2,0
0,169,2,0
1,170,2,0
2,170,2,0
0,170,2,0
1,171,2,0
3,170,2,0
2,171,2,0
3,171,2,0
2,172,2,0
0,171,2,0
3,172,2,0
1,172,2,0
2,173,2,0
3,173,2,0
1,173,2,0
2,174,2,0
0,173,2,0
1,174,2,0
0,174,2,0
1,175,2,0
2,175,2,0
0,175,2,0
1,176,2,0
3,174,2,0
3,175,2,0
2,176,2,0
3,176,2,0
2,177,2,0
3,177,2,0
1,177,2,0
2,178,2,0
3,178,2,0
1,178,2,0
2,179,2,0
4,178,2,0
3,179,2,0
4,172,2,0
5,172,2,0
4,173,2,0
4,171,2,0
6,172,2,0
5,173,2,0
5,171,2,0
4,170,2,0
6,171,2,0
5,170,2,0
4,169,2,0
5,169,2,0
3,169,2,0
4,168,2,0
5,168,2,0
3,168,2,0
4,167,2,0
5,167,2,0
4,166,2,0
5,166,2,0
4,165,2,0
5,165,2,0
4,164,2,0
6,167,2,0
6,168,2,0
6,166,2,0
6,165,2,0
5,164,2,0
6,164,2,0
6,163,2,0
6,170,2,0
6,169,2,0
6,173,2,0
5,174,2,0
6,174,2,0
4,174,2,0
5,175,2,0
4,175,2,0
4,176,2,0
5,176,2,0
4,177,2,0
5,177,2,0
6,176,2,0
6,177,2,0
6,175,2,0
5,178,2,0
6,178,2,0
5,179,2,0
6,179,2,0
4,179,2,0
5,180,2,0
6,180,2,0
6,181,2,0
4,180,2,0
5,181,2,0
4,181,2,0
5,182,2,0
3,181,2,0
4,182,2,0
2,181,2,0
3,182,2,0
3,180,2,0
6,182,2,0
5,183,2,0
6,183,2,0
4,183,2,0
5,184,2,0
6,184,2,0
4,184,2,0
5,185,2,0
3,184,2,0
4,185,2,0
3,185,2,0
4,186,2,0
5,186,2,0
3,186,2,0
4,187,2,0
5,187,2,0
3,187,2,0
4,188,2,0
2,185,2,0
1,185,2,0
2,186,2,0
2,184,2,0
0,185,2,0
1,186,2,0
1,184,2,0
0,184,2,0
1,183,2,0
2,187,2,0
1,187,2,0
2,188,2,0
0,183,2,0
0,182,2,0
0,186,2,0
0,187,2,0
0,188,2,0
1,188,2,0
0,189,2,0
1,189,2,0
0,190,2,0
1,190,2,0
0,191,2,0
2,189,2,0
3,189,2,0
2,190,2,0
4,189,2,0
3,190,2,0
3,188,2,0
5,189,2,0
4,190,2,0
6,189,2,0
5,190,2,0
5,188,2,0
2,191,2,0
3,191,2,0
1,191,2,0
2,192,2,0
3,192,2,0
1,192,2,0
2,193,2,0
0,192,2,0
1,193,2,0
0,193,2,0
0,194,2,0
4,192,2,0
3,193,2,0
5,192,2,0
4,193,2,0
4,191,2,0
6,192,2,0
5,193,2,0
5,191,2,0
6,191,2,0
6,190,2,0
6,193,2,0
6,194,2,0
5,194,2,0
6,195,2,0
4,194,2,0
5,195,2,0
4,195,2,0
5,196,2,0
6,196,2,0
4,196,2,0
5,197,2,0
6,197,2,0
4,197,2,0
5,198,2,0
6,198,2,0
4,198,2,0
5,199,2,0
3,197,2,0
2,197,2,0
3,198,2,0
3,196,2,0
1,197,2,0
2,198,2,0
2,196,2,0
1,196,2,0
2,195,2,0
4,199,2,0
3,199,2,0
4,200,2,0
5,200,2,0
3,200,2,0
4,201,2,0
6,200,2,0
5,201,2,0
6,201,2,0
5,202,2,0
3,201,2,0
4,202,2,0
3,202,2,0
4,203,2,0
2,202,2,0
3,203,2,0
2,199,2,0
1,202,2,0
2,203,2,0
2,201,2,0
1,201,2,0
2,200,2,0
1,200,2,0
0,200,2,0
1,199,2,0
0,199,2,0
1,198,2,0
5,203,2,0
4,204,2,0
6,203,2,0
5,204,2,0
6,204,2,0
6,202,2,0
3,204,2,0
4,205,2,0
5,205,2,0
3,205,2,0
4,206,2,0
0,201,2,0
0,202,2,0
0,203,2,0
1,203,2,0
0,204,2,0
1,204,2,0
0,205,2,0
1,205,2,0
0,206,2,0
1,206,2,0
0,207,2,0
2,206,2,0
1,207,2,0
3,206,2,0
2,207,2,0
2,205,2,0
3,207,2,0
2,208,2,0
3,208,2,0
1,208,2,0
2,209,2,0
3,209,2,0
1,209,2,0
2,210,2,0
0,208,2,0
3,210,2,0
1,210,2,0
2,211,2,0
3,211,2,0
1,211,2,0
2,212,2,0
0,211,2,0
1,212,2,0
4,210,2,0
0,209,2,0
0,210,2,0
0,212,2,0
1,213,2,0
3,212,2,0
2,213,2,0
4,212,2,0
3,213,2,0
4,213,2,0
3,214,2,0
4,214,2,0
2,214,2,0
3,215,2,0
5,214,2,0
4,215,2,0
5,215,2,0
4,216,2,0
5,216,2,0
3,216,2,0
4,217,2,0
5,217,2,0
3,217,2,0
4,218,2,0
6,217,2,0
5,218,2,0
6,218,2,0
5,219,2,0
6,214,2,0
5,213,2,0
6,215,2,0
6,213,2,0
6,212,2,0
6,216,2,0
1,214,2,0
2,215,2,0
0,214,2,0
1,215,2,0
2,216,2,0
2,217,2,0
3,218,2,0
2,218,2,0
3,219,2,0
1,218,2,0
2,219,2,0
1,219,2,0
2,220,2,0
3,220,2,0
1,220,2,0
2,221,2,0
3,221,2,0
1,221,2,0
2,222,2,0
0,221,2,0
1,222,2,0
0,222,2,0
0,220,2,0
0,219,2,0
1,223,2,0
2,223,2,0
0,223,2,0
1,224,2,0
0,224,2,0
0,225,2,0
1,225,2,0
0,226,2,0
1,226,2,0
0,227,2,0
2,225,2,0
3,225,2,0
2,226,2,0
2,224,2,0
3,224,2,0
4,225,2,0
3,226,2,0
4,226,2,0
3,227,2,0
5,226,2,0
4,227,2,0
6,226,2,0
5,227,2,0
5,225,2,0
6,225,2,0
5,224,2,0
6,224,2,0
4,224,2,0
5,223,2,0
6,223,2,0
6,222,2,0
4,223,2,0
5,222,2,0
6,227,2,0
2,227,2,0
1,227,2,0
2,228,2,0
3,228,2,0
1,228,2,0
2,229,2,0
4,228,2,0
3,229,2,0
5,228,2,0
4,229,2,0
5,229,2,0
4,230,2,0
6,228,2,0
6,229,2,0
6,230,2,0
5,230,2,0
6,231,2,0
3,230,2,0
0,228,2,0
1,229,2,0
0,229,2,0
0,230,2,0
1,230,2,0
0,231,2,0
1,231,2,0
0,232,2,0
1,232,2,0
0,233,2,0
1,233,2,0
0,234,2,0
2,233,2,0
1,234,2,0
3,233,2,0
2,234,2,0
2,232,2,0
0,235,2,0
3,232,2,0
2,231,2,0
3,231,2,0
2,230,2,0
3,234,2,0
2,235,2,0
3,235,2,0
1,235,2,0
2,236,2,0
4,235,2,0
3,236,2,0
5,235,2,0
4,236,2,0
4,234,2,0
5,234,2,0
4,233,2,0
6,234,2,0
5,233,2,0
6,235,2,0
5,236,2,0
6,236,2,0
4,232,2,0
5,232,2,0
4,231,2,0
6,232,2,0
5,231,2,0
3,237,2,0
4,237,2,0
2,237,2,0
3,238,2,0
1,237,2,0
2,238,2,0
1,238,2,0
2,239,2,0
0,238,2,0
1,239,2,0
0,239,2,0
1,240,2,0
0,240,2,0
4,238,2,0
3,239,2,0
2,240,2,0
1,241,2,0
5,237,2,0
6,237,2,0
5,238,2,0
6,238,2,0
6,239,2,0
5,239,2,0
4,239,2,0
5,240,2,0
4,240,2,0
6,240,2,0
5,241,2,0
6,241,2,0
6,242,2,0
5,242,2,0
6,243,2,0
5,243,2,0
6,244,2,0
4,243,2,0
5,244,2,0
6,245,2,0
5,245,2,0
6,246,2,0
4,245,2,0
5,246,2,0
4,246,2,0
5,247,2,0
6,247,2,0
4,247,2,0
5,248,2,0
6,248,2,0
4,248,2,0
5,249,2,0
3,245,2,0
4,244,2,0
6,249,2,0
4,249,2,0
5,250,2,0
3,249,2,0
4,250,2,0
3,250,2,0
4,251,2,0
2,250,2,0
3,251,2,0
2,251,2,0
3,252,2,0
1,251,2,0
2,252,2,0
1,252,2,0
2,253,2,0
0,252,2,0
1,253,2,0
0,253,2,0
0,251,2,0
0,250,2,0
1,250,2,0
0,249,2,0
1,254,2,0
2,254,2,0
0,254,2,0
1,255,2,0
3,254,2,0
2,255,2,0
0,255,2,0
1,256,2,0
2,256,2,0
0,256,2,0
1,257,2,0
2,257,2,0
0,257,2,0
1,258,2,0
0,258,2,0
3,253,2,0
4,253,2,0
5,253,2,0
4,254,2,0
4,252,2,0
5,254,2,0
4,255,2,0
5,252,2,0
5,255,2,0
3,255,2,0
4,256,2,0
6,255,2,0
5,256,2,0
6,256,2,0
6,254,2,0
3,256,2,0
4,257,2,0
5,257,2,0
3,257,2,0
4,258,2,0
3,258,2,0
5,258,2,0
4,259,2,0
5,259,2,0
3,259,2,0
4,260,2,0
5,260,2,0
3,260,2,0
4,261,2,0
2,260,2,0
3,261,2,0
1,260,2,0
2,261,2,0
2,259,2,0
5,261,2,0
4,262,2,0
5,262,2,0
3,262,2,0
4,263,2,0
5,263,2,0
3,263,2,0
4,264,2,0
2,263,2,0
3,264,2,0
1,263,2,0
2,264,2,0
2,262,2,0
0,263,2,0
1,264,2,0
1,262,2,0
0,264,2,0
0,262,2,0
0,265,2,0
1,265,2,0
0,266,2,0
2,265,2,0
1,266,2,0
2,266,2,0
1,267,2,0
3,266,2,0
2,267,2,0
3,267,2,0
2,268,2,0
3,268,2,0
1,268,2,0
2,269,2,0
4,268,2,0
3,269,2,0
4,269,2,0
3,270,2,0
5,268,2,0
4,267,2,0
6,268,2,0
5,269,2,0
5,267,2,0
6,269,2,0
5,270,2,0
6,267,2,0
5,266,2,0
6,266,2,0
4,266,2,0
5,265,2,0
6,265,2,0
4,265,2,0
5,264,2,0
6,264,2,0
6,263,2,0
6,262,2,0
6,261,2,0
6,260,2,0
6,259,2,0
6,258,2,0
6,257,2,0
0,268,2,0
1,269,2,0
0,269,2,0
1,270,2,0
2,270,2,0
0,270,2,0
1,271,2,0
2,271,2,0
0,271,2,0
1,272,2,0
2,272,2,0
0,272,2,0
1,273,2,0
2,273,2,0
0,273,2,0
1,274,2,0
3,273,2,0
2,274,2,0
4,273,2,0
3,274,2,0
3,272,2,0
5,273,2,0
4,274,2,0
4,272,2,0
5,272,2,0
4,271,2,0
6,273,2,0
5,274,2,0
6,274,2,0
6,272,2,0
6,271,2,0
5,271,2,0
3,271,2,0
4,270,2,0
4,275,2,0
6,275,2,0
5,275,2,0
6,276,2,0
5,276,2,0
2,275,2,0
3,275,2,0
1,275,2,0
2,276,2,0
3,276,2,0
0,275,2,0
1,276,2,0
0,276,2,0
1,277,2,0
0,277,2,0
2,277,2,0
1,278,2,0
2,278,2,0
0,278,2,0
1,279,2,0
3,278,2,0
2,279,2,0
4,278,2,0
3,279,2,0
3,277,2,0
5,278,2,0
4,279,2,0
4,277,2,0
5,279,2,0
4,280,2,0
3,280,2,0
0,279,2,0
0,280,2,0
2,280,2,0
1,280,2,0
1,281,2,0
2,281,2,0
0,281,2,0
1,282,2,0
2,282,2,0
0,282,2,0
1,283,2,0
2,283,2,0
0,283,2,0
1,284,2,0
2,284,2,0
0,284,2,0
1,285,2,0
2,285,2,0
0,285,2,0
1,286,2,0
2,286,2,0
0,286,2,0
1,287,2,0
2,287,2,0
0,287,2,0
1,288,2,0
3,286,2,0
4,286,2,0
3,287,2,0
3,285,2,0
4,285,2,0
3,284,2,0
4,287,2,0
3,288,2,0
4,288,2,0
2,288,2,0
3,289,2,0
2,289,2,0
4,289,2,0
3,290,2,0
5,289,2,0
4,290,2,0
5,290,2,0
4,291,2,0
6,289,2,0
5,288,2,0
2,290,2,0
3,291,2,0
2,291,2,0
3,292,2,0
4,292,2,0
2,292,2,0
3,293,2,0
5,292,2,0
4,293,2,0
6,292,2,0
5,293,2,0
5,291,2,0
6,291,2,0
6,293,2,0
6,294,2,0
1,290,2,0
1,289,2,0
0,289,2,0
0,290,2,0
0,288,2,0
0,291,2,0
1,291,2,0
0,292,2,0
1,292,2,0
0,293,2,0
1,293,2,0
2,293,2,0
1,294,2,0
2,294,2,0
0,294,2,0
1,295,2,0
0,295,2,0
0,296,2,0
1,296,2,0
0,297,2,0
2,296,2,0
1,297,2,0
2,297,2,0
1,298,2,0
3,297,2,0
2,298,2,0
3,298,2,0
2,299,2,0
4,298,2,0
3,299,2,0
0,298,2,0
4,297,2,0
3,296,2,0
4,296,2,0
3,295,2,0
5,296,2,0
4,295,2,0
5,295,2,0
4,294,2,0
5,294,2,0
3,294,2,0
6,296,2,0
5,297,2,0
6,297,2,0
5,298,2,0
6,298,2,0
6,299,2,0
6,295,2,0
5,299,2,0
6,300,2,0
5,300,2,0
6,301,2,0
4,300,2,0
5,301,2,0
4,301,2,0
5,302,2,0
6,302,2,0
4,302,2,0
5,303,2,0
3,300,2,0
4,299,2,0
2,300,2,0
3,301,2,0
1,300,2,0
2,301,2,0
1,301,2,0
2,302,2,0
6,303,2,0
6,304,2,0
5,304,2,0
6,305,2,0
4,304,2,0
5,305,2,0
3,304,2,0
4,305,2,0
4,303,2,0
3,305,2,0
4,306,2,0
2,305,2,0
3,306,2,0
1,305,2,0
2,306,2,0
2,304,2,0
1,306,2,0
2,307,2,0
3,307,2,0
1,307,2,0
2,308,2,0
4,307,2,0
3,308,2,0
0,306,2,0
0,307,2,0
0,305,2,0
0,304,2,0
0,308,2,0
1,304,2,0
0,303,2,0
1,308,2,0
0,309,2,0
1,309,2,0
